transaction_id,customer_id,transaction_ts,amount,currency,merchant,category,payment_method,status
T0001200,C0052,2024-05-26 16:13:42,110.35,USD,OnlineHub,FUEL,WIRE,APPROVED
T0001201,C0017,2025-08-05 17:52:30,183.43,USD,HealthPlus,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0001202,C0118,2025-04-12 12:37:33,693.48,USD,SkyTravel,ONLINE_SHOPPING,WIRE,APPROVED
T0001203,C0180,2025-09-24 15:43:53,81.26,USD,CityRentals,DINING,CASH,APPROVED
T0001204,C0118,2025-12-16 01:35:23,273.7,USD,CityRentals,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0001205,C0062,2024-03-09 07:54:36,124.03,USD,PowerGrid,UTILITIES,WIRE,APPROVED
T0001206,C0233,2024-03-19 03:49:51,496.48,USD,PowerGrid,ONLINE_SHOPPING,CARD,PENDING
T0001207,C0130,2024-02-15 16:49:37,621.04,USD,CityRentals,HEALTHCARE,WIRE,APPROVED
T0001208,C0007,2025-02-12 07:04:40,2333.28,USD,OnlineHub,RENT,CASH,APPROVED
T0001209,C0102,2025-04-20 17:38:58,7.63,USD,SkyTravel,GROCERY,ACH,APPROVED
T0001210,C0119,2024-10-12 05:52:30,998.12,USD,HealthPlus,RENT,CASH,APPROVED
T0001211,C0044,2025-02-04 06:07:59,153.71,USD,CityRentals,GROCERY,WIRE,APPROVED
T0001212,C0020,2024-08-09 01:15:14,170.96,USD,CityRentals,GROCERY,CASH,APPROVED
T0001213,C0229,2025-11-06 03:44:33,40.26,USD,Acme Mart,FUEL,MOBILE_WALLET,APPROVED
T0001214,C0100,2025-01-21 07:20:42,91.58,USD,MetroWater,DINING,CARD,APPROVED
T0001215,C0238,2025-03-07 01:01:02,1155.2,USD,HealthPlus,TRAVEL,ACH,APPROVED
T0001216,C0004,2024-04-08 06:06:44,1232.58,USD,SkyTravel,HEALTHCARE,ACH,PENDING
T0001217,C0186,2024-11-26 20:27:49,36.72,USD,PowerGrid,UTILITIES,CARD,APPROVED
T0001218,C0161,2024-05-03 08:27:42,1892.79,USD,PowerGrid,TRAVEL,CASH,DECLINED
T0001219,C0055,2024-11-19 00:26:10,1655.78,USD,CityRentals,RENT,CARD,APPROVED
T0001220,C0100,2025-01-12 01:35:59,1403.39,USD,SkyTravel,TRAVEL,WIRE,APPROVED
T0001221,C0018,2024-04-14 19:31:18,1262.74,USD,MetroWater,TRAVEL,CASH,PENDING
T0001222,C0203,2025-10-08 14:08:50,17.86,USD,SkyTravel,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0001223,C0174,2024-01-19 22:09:21,146.18,USD,FuelGo,UTILITIES,CASH,APPROVED
T0001224,C0234,2025-12-22 00:29:02,38.67,USD,PowerGrid,SUBSCRIPTION,ACH,APPROVED
T0001225,C0060,2025-03-14 08:52:02,156.01,USD,SkyTravel,GROCERY,WIRE,APPROVED
T0001226,C0159,2024-06-04 13:40:50,943.82,USD,FuelGo,RENT,CASH,APPROVED
T0001227,C0053,2024-12-02 04:53:18,63.33,USD,MetroWater,GROCERY,CASH,APPROVED
T0001228,C0072,2025-02-28 23:35:40,968.97,USD,Acme Mart,HEALTHCARE,MOBILE_WALLET,APPROVED
T0001229,C0209,2024-07-29 19:38:08,151.36,USD,HealthPlus,DINING,WIRE,APPROVED
T0001230,C0014,2025-06-17 11:42:37,2414.28,USD,HealthPlus,TRAVEL,MOBILE_WALLET,APPROVED
T0001231,C0047,2024-07-16 01:53:49,757.59,USD,SkyTravel,ONLINE_SHOPPING,CASH,APPROVED
T0001232,C0163,2025-07-16 07:26:27,376.54,USD,CityRentals,UTILITIES,CARD,APPROVED
T0001233,C0061,2024-07-21 08:55:02,20.94,USD,OnlineHub,FUEL,WIRE,APPROVED
T0001234,C0109,2025-10-12 07:19:58,250.22,USD,StreamFlix,UTILITIES,WIRE,APPROVED
T0001235,C0070,2025-04-27 16:04:12,100.62,USD,FuelGo,ONLINE_SHOPPING,CASH,APPROVED
T0001236,C0109,2025-05-08 00:43:16,95.32,USD,DineTime,FUEL,ACH,APPROVED
T0001237,C0196,2024-06-05 20:07:43,131.08,USD,SkyTravel,ENTERTAINMENT,WIRE,APPROVED
T0001238,C0187,2025-01-19 20:28:01,117.77,USD,OnlineHub,UTILITIES,WIRE,APPROVED
T0001239,C0156,2024-07-13 00:09:07,90.97,USD,CityRentals,ONLINE_SHOPPING,CASH,APPROVED
T0001240,C0004,2025-03-01 14:22:07,112.25,USD,FuelGo,FUEL,CASH,APPROVED
T0001241,C0249,2024-02-09 04:31:55,582.22,USD,StreamFlix,HEALTHCARE,MOBILE_WALLET,APPROVED
T0001242,C0099,2024-12-22 18:33:15,17.18,USD,DineTime,SUBSCRIPTION,WIRE,APPROVED
T0001243,C0182,2025-03-10 08:59:07,763.8,USD,FuelGo,ONLINE_SHOPPING,CARD,APPROVED
T0001244,C0063,2025-10-22 05:23:03,46.24,USD,FuelGo,ONLINE_SHOPPING,CARD,APPROVED
T0001245,C0067,2025-08-15 05:52:38,39.16,USD,CityRentals,SUBSCRIPTION,WIRE,APPROVED
T0001246,C0004,2024-03-23 18:52:45,2650.33,USD,DineTime,RENT,CASH,APPROVED
T0001247,C0233,2024-11-05 18:13:40,2634.22,USD,CityRentals,TRAVEL,CASH,APPROVED
T0001248,C0248,2025-02-25 03:14:08,102.19,USD,DineTime,FUEL,MOBILE_WALLET,APPROVED
T0001249,C0028,2024-08-02 14:29:22,63.25,USD,FuelGo,SUBSCRIPTION,ACH,APPROVED
T0001250,C0179,2024-03-12 15:12:47,6.25,USD,CityRentals,DINING,CASH,APPROVED
T0001251,C0135,2024-07-09 04:53:27,198.08,USD,DineTime,ENTERTAINMENT,ACH,APPROVED
T0001252,C0051,2024-08-05 06:45:31,222.47,USD,SkyTravel,ONLINE_SHOPPING,CASH,APPROVED
T0001253,C0052,2025-02-22 16:02:47,188.73,USD,HealthPlus,GROCERY,WIRE,PENDING
T0001254,C0161,2025-01-21 04:32:22,13.19,USD,CityRentals,SUBSCRIPTION,CARD,APPROVED
T0001255,C0071,2025-11-19 03:40:13,1621.16,USD,MetroWater,RENT,ACH,APPROVED
T0001256,C0003,2024-02-12 03:31:33,70.19,USD,Acme Mart,GROCERY,MOBILE_WALLET,APPROVED
T0001257,C0055,2024-09-29 17:41:31,120.85,USD,DineTime,FUEL,MOBILE_WALLET,APPROVED
T0001258,C0122,2024-12-17 11:28:37,910.51,USD,FuelGo,HEALTHCARE,WIRE,APPROVED
T0001259,C0210,2024-12-30 12:01:27,2825.92,USD,DineTime,TRAVEL,CASH,APPROVED
T0001260,C0207,2024-05-05 19:19:10,807.4,USD,DineTime,RENT,ACH,APPROVED
T0001261,C0072,2025-11-07 06:50:33,1136.87,USD,MetroWater,TRAVEL,CASH,APPROVED
T0001262,C0001,2024-11-29 16:10:36,34.78,USD,FuelGo,HEALTHCARE,CARD,PENDING
T0001263,C0060,2025-05-02 23:58:09,41.34,USD,MetroWater,SUBSCRIPTION,CARD,APPROVED
T0001264,C0220,2024-05-26 18:56:04,2562.27,USD,StreamFlix,RENT,MOBILE_WALLET,APPROVED
T0001265,C0225,2024-03-30 10:58:18,63.86,USD,PowerGrid,SUBSCRIPTION,CARD,APPROVED
T0001266,C0214,2024-04-28 17:33:18,148.21,USD,OnlineHub,FUEL,ACH,DECLINED
T0001267,C0170,2025-11-06 03:15:22,43.73,USD,HealthPlus,FUEL,ACH,APPROVED
T0001268,C0028,2024-11-30 13:57:44,298.04,USD,Acme Mart,ENTERTAINMENT,ACH,DECLINED
T0001269,C0197,2025-11-17 04:28:54,47.97,USD,StreamFlix,DINING,CASH,PENDING
T0001270,C0171,2024-12-06 08:08:54,370.64,USD,OnlineHub,UTILITIES,CARD,APPROVED
T0001271,C0239,2025-01-21 13:53:43,62.48,USD,MetroWater,SUBSCRIPTION,CARD,APPROVED
T0001272,C0168,2024-04-28 10:35:38,145.27,USD,DineTime,FUEL,ACH,APPROVED
T0001273,C0023,2024-04-28 20:51:23,1013.93,USD,MetroWater,RENT,ACH,APPROVED
T0001274,C0095,2024-11-14 02:15:11,344.27,USD,DineTime,UTILITIES,MOBILE_WALLET,APPROVED
T0001275,C0152,2025-01-08 04:35:55,36.58,USD,DineTime,FUEL,CASH,APPROVED
T0001276,C0134,2025-04-16 11:30:09,49.31,USD,SkyTravel,SUBSCRIPTION,CASH,APPROVED
T0001277,C0038,2024-10-17 05:18:39,168.26,USD,OnlineHub,DINING,CASH,APPROVED
T0001278,C0192,2024-05-06 09:57:21,151.73,USD,StreamFlix,GROCERY,MOBILE_WALLET,PENDING
T0001279,C0218,2025-01-20 02:08:28,40.87,USD,HealthPlus,SUBSCRIPTION,CASH,APPROVED
T0001280,C0208,2024-02-23 06:31:04,237.53,USD,HealthPlus,HEALTHCARE,ACH,APPROVED
T0001281,C0220,2025-07-15 14:16:57,874.24,USD,StreamFlix,ONLINE_SHOPPING,ACH,PENDING
T0001282,C0087,2025-06-24 10:18:18,204.98,USD,FuelGo,ENTERTAINMENT,CASH,APPROVED
T0001283,C0073,2024-11-27 21:07:52,2118.27,USD,PowerGrid,TRAVEL,CASH,APPROVED
T0001284,C0222,2025-08-14 05:00:30,213.2,USD,StreamFlix,GROCERY,CASH,APPROVED
T0001285,C0114,2024-07-19 23:42:39,352.84,USD,CityRentals,ONLINE_SHOPPING,ACH,APPROVED
T0001286,C0003,2024-05-31 13:42:35,1091.68,USD,MetroWater,HEALTHCARE,CARD,APPROVED
T0001287,C0244,2025-04-30 06:32:24,205.44,USD,CityRentals,ENTERTAINMENT,CARD,APPROVED
T0001288,C0242,2024-06-01 22:49:38,33.75,USD,PowerGrid,GROCERY,WIRE,APPROVED
T0001289,C0185,2024-11-05 21:42:19,77.28,USD,SkyTravel,ENTERTAINMENT,ACH,APPROVED
T0001290,C0245,2025-10-27 13:54:42,268.06,USD,DineTime,UTILITIES,CARD,APPROVED
T0001291,C0071,2025-05-15 23:21:10,443.95,USD,SkyTravel,ONLINE_SHOPPING,CARD,APPROVED
T0001292,C0172,2025-05-06 09:57:57,41.49,USD,MetroWater,FUEL,MOBILE_WALLET,PENDING
T0001293,C0178,2025-10-22 15:47:20,2706.42,USD,CityRentals,RENT,CASH,APPROVED
T0001294,C0077,2025-07-04 06:43:53,14.39,USD,FuelGo,SUBSCRIPTION,CARD,APPROVED
T0001295,C0104,2025-06-15 21:17:20,101.48,USD,PowerGrid,GROCERY,MOBILE_WALLET,APPROVED
T0001296,C0138,2025-09-05 06:33:04,2608.42,USD,HealthPlus,RENT,CARD,APPROVED
T0001297,C0002,2025-08-11 07:30:30,72.61,USD,FuelGo,FUEL,CARD,APPROVED
T0001298,C0168,2024-05-07 18:25:41,53.37,USD,StreamFlix,UTILITIES,CARD,APPROVED
T0001299,C0077,2025-11-04 00:00:11,1449.75,USD,CityRentals,HEALTHCARE,CASH,PENDING
T0001300,C0064,2025-03-31 05:05:31,14.0,USD,PowerGrid,DINING,WIRE,APPROVED
T0001301,C0148,2025-06-06 07:38:24,835.65,USD,PowerGrid,ONLINE_SHOPPING,WIRE,APPROVED
T0001302,C0177,2024-05-25 10:54:43,2390.28,USD,Acme Mart,RENT,ACH,APPROVED
T0001303,C0220,2025-01-02 10:05:58,2874.4,USD,MetroWater,TRAVEL,MOBILE_WALLET,APPROVED
T0001304,C0033,2025-10-27 05:56:46,36.65,USD,PowerGrid,SUBSCRIPTION,WIRE,APPROVED
T0001305,C0103,2024-05-26 19:30:42,104.49,USD,StreamFlix,ONLINE_SHOPPING,CASH,DECLINED
T0001306,C0053,2025-07-31 23:55:55,2310.96,USD,StreamFlix,RENT,ACH,APPROVED
T0001307,C0166,2025-03-20 13:47:48,94.69,USD,DineTime,FUEL,ACH,APPROVED
T0001308,C0007,2025-12-01 19:57:55,23.56,USD,StreamFlix,SUBSCRIPTION,CARD,APPROVED
T0001309,C0105,2024-10-06 05:19:39,1590.46,USD,SkyTravel,RENT,WIRE,DECLINED
T0001310,C0223,2024-08-15 13:47:08,857.26,USD,SkyTravel,TRAVEL,CASH,PENDING
T0001311,C0244,2024-11-09 21:26:18,2678.56,USD,SkyTravel,RENT,ACH,APPROVED
T0001312,C0211,2025-07-18 09:52:07,119.17,USD,FuelGo,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0001313,C0156,2025-02-02 06:34:41,2951.77,USD,CityRentals,RENT,WIRE,DECLINED
T0001314,C0089,2024-09-22 00:20:44,87.23,USD,DineTime,FUEL,CASH,APPROVED
T0001315,C0176,2024-09-30 01:55:29,109.85,USD,CityRentals,FUEL,ACH,APPROVED
T0001316,C0236,2025-04-13 06:39:59,1064.18,USD,HealthPlus,HEALTHCARE,MOBILE_WALLET,APPROVED
T0001317,C0113,2025-03-14 18:57:15,1199.72,USD,PowerGrid,HEALTHCARE,WIRE,APPROVED
T0001318,C0242,2024-11-16 03:16:54,950.3,USD,SkyTravel,TRAVEL,WIRE,APPROVED
T0001319,C0163,2024-02-28 03:04:46,984.06,USD,HealthPlus,RENT,CARD,APPROVED
T0001320,C0191,2025-03-10 18:31:14,113.06,USD,OnlineHub,DINING,CARD,PENDING
T0001321,C0239,2025-02-19 00:30:21,202.27,USD,PowerGrid,UTILITIES,MOBILE_WALLET,APPROVED
T0001322,C0158,2024-12-19 08:53:31,2737.11,USD,Acme Mart,TRAVEL,CASH,APPROVED
T0001323,C0190,2024-06-21 19:03:38,105.77,USD,Acme Mart,FUEL,MOBILE_WALLET,APPROVED
T0001324,C0232,2024-02-22 15:23:27,565.7,USD,FuelGo,TRAVEL,ACH,APPROVED
T0001325,C0127,2024-09-12 19:37:43,55.29,USD,SkyTravel,ENTERTAINMENT,WIRE,DECLINED
T0001326,C0218,2024-01-03 22:58:49,1496.16,USD,OnlineHub,RENT,WIRE,APPROVED
T0001327,C0146,2024-02-06 16:51:33,69.15,USD,StreamFlix,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0001328,C0229,2025-04-16 11:57:43,68.63,USD,Acme Mart,SUBSCRIPTION,WIRE,APPROVED
T0001329,C0077,2024-01-10 03:41:22,169.67,USD,FuelGo,HEALTHCARE,ACH,APPROVED
T0001330,C0111,2025-02-24 04:30:32,241.07,USD,PowerGrid,ONLINE_SHOPPING,MOBILE_WALLET,DECLINED
T0001331,C0234,2025-01-18 10:53:47,13.26,USD,StreamFlix,ONLINE_SHOPPING,ACH,APPROVED
T0001332,C0094,2025-03-25 23:53:39,268.2,USD,PowerGrid,ENTERTAINMENT,WIRE,APPROVED
T0001333,C0215,2025-12-27 07:13:33,198.39,USD,FuelGo,ONLINE_SHOPPING,CASH,APPROVED
T0001334,C0029,2024-12-05 01:09:02,890.45,USD,CityRentals,TRAVEL,CASH,APPROVED
T0001335,C0042,2025-07-17 18:02:35,2847.71,USD,StreamFlix,TRAVEL,CARD,APPROVED
T0001336,C0205,2025-02-02 04:47:05,143.46,USD,DineTime,UTILITIES,MOBILE_WALLET,APPROVED
T0001337,C0029,2024-01-14 08:36:39,2702.51,USD,CityRentals,RENT,ACH,APPROVED
T0001338,C0014,2024-10-23 10:16:31,650.2,USD,MetroWater,HEALTHCARE,CARD,APPROVED
T0001339,C0125,2025-06-07 06:48:12,2626.16,USD,HealthPlus,RENT,MOBILE_WALLET,APPROVED
T0001340,C0064,2025-03-15 07:13:26,154.51,USD,StreamFlix,DINING,ACH,APPROVED
T0001341,C0122,2025-08-28 22:53:52,2482.75,USD,PowerGrid,RENT,MOBILE_WALLET,APPROVED
T0001342,C0163,2024-07-15 05:19:23,107.17,USD,CityRentals,UTILITIES,CASH,APPROVED
T0001343,C0110,2025-06-21 11:09:26,156.03,USD,SkyTravel,GROCERY,CARD,APPROVED
T0001344,C0180,2025-03-13 23:26:33,704.24,USD,DineTime,TRAVEL,CASH,APPROVED
T0001345,C0014,2025-12-29 15:13:17,26.46,USD,FuelGo,DINING,WIRE,DECLINED
T0001346,C0064,2025-11-07 11:42:37,1343.71,USD,CityRentals,HEALTHCARE,CARD,APPROVED
T0001347,C0055,2024-09-15 17:53:13,97.05,USD,MetroWater,DINING,CARD,APPROVED
T0001348,C0094,2024-05-13 12:03:32,463.49,USD,SkyTravel,HEALTHCARE,CARD,APPROVED
T0001349,C0093,2024-08-31 23:40:29,1116.97,USD,MetroWater,HEALTHCARE,MOBILE_WALLET,APPROVED
T0001350,C0071,2025-09-08 04:22:55,1773.77,USD,SkyTravel,TRAVEL,CARD,APPROVED
T0001351,C0011,2024-04-11 02:43:34,77.62,USD,HealthPlus,SUBSCRIPTION,ACH,APPROVED
T0001352,C0242,2024-07-25 19:25:34,96.66,USD,StreamFlix,FUEL,CASH,PENDING
T0001353,C0185,2024-09-15 20:24:05,36.65,USD,HealthPlus,UTILITIES,CASH,APPROVED
T0001354,C0250,2024-03-10 17:34:44,1343.42,USD,OnlineHub,HEALTHCARE,CARD,DECLINED
T0001355,C0108,2024-10-07 04:41:39,140.39,USD,PowerGrid,FUEL,CARD,APPROVED
T0001356,C0075,2025-02-11 18:01:24,239.17,USD,Acme Mart,GROCERY,ACH,APPROVED
T0001357,C0176,2025-06-05 13:59:11,131.84,USD,SkyTravel,FUEL,ACH,APPROVED
T0001358,C0144,2024-06-12 20:49:19,123.25,USD,StreamFlix,ENTERTAINMENT,ACH,APPROVED
T0001359,C0056,2025-06-21 09:25:25,57.25,USD,PowerGrid,SUBSCRIPTION,CASH,APPROVED
T0001360,C0078,2024-08-17 01:39:38,924.27,USD,StreamFlix,TRAVEL,MOBILE_WALLET,APPROVED
T0001361,C0137,2024-10-03 01:52:32,910.94,USD,CityRentals,TRAVEL,WIRE,DECLINED
T0001362,C0165,2025-10-26 12:39:02,2969.13,USD,HealthPlus,TRAVEL,MOBILE_WALLET,APPROVED
T0001363,C0162,2025-07-16 09:36:48,77.92,USD,FuelGo,SUBSCRIPTION,CARD,DECLINED
T0001364,C0185,2024-02-28 22:47:25,175.17,USD,MetroWater,UTILITIES,WIRE,APPROVED
T0001365,C0209,2024-01-17 19:33:56,206.86,USD,HealthPlus,GROCERY,WIRE,APPROVED
T0001366,C0169,2025-10-11 22:00:12,12.98,USD,DineTime,SUBSCRIPTION,WIRE,APPROVED
T0001367,C0142,2025-08-18 22:55:49,2459.7,USD,HealthPlus,TRAVEL,WIRE,APPROVED
T0001368,C0207,2025-05-05 03:24:40,50.91,USD,HealthPlus,ENTERTAINMENT,CASH,APPROVED
T0001369,C0127,2024-07-03 23:34:37,194.57,USD,CityRentals,UTILITIES,ACH,APPROVED
T0001370,C0073,2024-07-11 02:31:43,80.99,USD,CityRentals,GROCERY,CASH,APPROVED
T0001371,C0037,2025-06-23 04:59:55,1823.35,USD,OnlineHub,RENT,CASH,APPROVED
T0001372,C0187,2024-01-14 23:27:53,152.81,USD,DineTime,GROCERY,CASH,APPROVED
T0001373,C0240,2025-10-04 21:49:55,37.38,USD,SkyTravel,GROCERY,WIRE,APPROVED
T0001374,C0004,2024-12-12 03:05:36,239.62,USD,SkyTravel,GROCERY,MOBILE_WALLET,APPROVED
T0001375,C0052,2024-11-10 12:04:43,202.56,USD,MetroWater,UTILITIES,CASH,APPROVED
T0001376,C0123,2024-05-06 00:46:19,112.65,USD,PowerGrid,UTILITIES,WIRE,APPROVED
T0001377,C0212,2025-03-01 05:09:50,30.19,USD,StreamFlix,GROCERY,CARD,APPROVED
T0001378,C0001,2025-11-02 10:26:37,120.8,USD,DineTime,TRAVEL,CASH,APPROVED
T0001379,C0058,2024-04-22 08:10:28,207.6,USD,SkyTravel,ENTERTAINMENT,CASH,APPROVED
T0001380,C0027,2024-03-27 01:34:41,74.68,USD,MetroWater,DINING,WIRE,APPROVED
T0001381,C0155,2025-11-26 15:28:57,87.67,USD,PowerGrid,UTILITIES,WIRE,APPROVED
T0001382,C0039,2024-10-04 18:10:37,126.83,USD,StreamFlix,DINING,WIRE,APPROVED
T0001383,C0170,2024-06-01 23:52:44,1399.99,USD,SkyTravel,HEALTHCARE,CARD,APPROVED
T0001384,C0038,2024-04-25 21:02:19,230.19,USD,OnlineHub,HEALTHCARE,CASH,APPROVED
T0001385,C0110,2025-01-29 12:50:17,33.21,USD,FuelGo,DINING,ACH,APPROVED
T0001386,C0082,2024-12-07 05:01:56,511.48,USD,DineTime,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0001387,C0206,2025-05-19 19:23:12,1180.4,USD,PowerGrid,TRAVEL,CASH,APPROVED
T0001388,C0138,2025-12-11 07:59:08,1184.65,USD,MetroWater,TRAVEL,CASH,APPROVED
T0001389,C0180,2024-01-18 13:11:40,1364.46,USD,Acme Mart,RENT,ACH,PENDING
T0001390,C0143,2025-01-04 05:04:24,1149.35,USD,SkyTravel,ONLINE_SHOPPING,CARD,DECLINED
T0001391,C0076,2024-08-17 02:02:02,177.25,USD,PowerGrid,ONLINE_SHOPPING,CASH,APPROVED
T0001392,C0192,2025-12-13 15:27:47,64.55,USD,CityRentals,UTILITIES,CASH,APPROVED
T0001393,C0096,2025-08-31 05:45:32,176.84,USD,MetroWater,GROCERY,CARD,APPROVED
T0001394,C0008,2025-08-05 15:09:50,158.79,USD,SkyTravel,UTILITIES,ACH,APPROVED
T0001395,C0039,2024-11-02 17:07:08,198.51,USD,CityRentals,UTILITIES,MOBILE_WALLET,APPROVED
T0001396,C0106,2024-03-02 23:23:27,671.52,USD,Acme Mart,HEALTHCARE,WIRE,APPROVED
T0001397,C0009,2025-03-09 16:32:25,61.33,USD,PowerGrid,SUBSCRIPTION,ACH,APPROVED
T0001398,C0142,2025-03-09 05:42:32,184.23,USD,PowerGrid,DINING,WIRE,APPROVED
T0001399,C0070,2024-02-27 07:58:12,2051.6,USD,CityRentals,RENT,ACH,APPROVED
T0001400,C0101,2025-12-10 17:03:18,332.55,USD,PowerGrid,UTILITIES,MOBILE_WALLET,APPROVED
T0001401,C0123,2025-01-15 23:32:37,982.52,USD,DineTime,HEALTHCARE,CASH,APPROVED
T0001402,C0109,2024-12-09 01:01:16,846.26,USD,SkyTravel,TRAVEL,CARD,APPROVED
T0001403,C0062,2024-01-12 11:15:16,36.74,USD,SkyTravel,DINING,CARD,APPROVED
T0001404,C0049,2025-08-06 20:33:49,38.24,USD,Acme Mart,FUEL,ACH,APPROVED
T0001405,C0012,2024-04-05 11:14:09,78.99,USD,OnlineHub,SUBSCRIPTION,CARD,APPROVED
T0001406,C0003,2025-02-04 12:57:20,1130.0,USD,DineTime,HEALTHCARE,MOBILE_WALLET,APPROVED
T0001407,C0250,2025-05-30 03:40:38,287.01,USD,SkyTravel,UTILITIES,WIRE,APPROVED
T0001408,C0129,2024-02-08 10:33:46,29.0,USD,DineTime,UTILITIES,CASH,APPROVED
T0001409,C0042,2024-08-25 07:51:05,279.3,USD,SkyTravel,UTILITIES,CARD,PENDING
T0001410,C0207,2025-09-15 23:42:59,312.15,USD,CityRentals,UTILITIES,MOBILE_WALLET,APPROVED
T0001411,C0134,2025-09-30 15:41:19,676.75,USD,CityRentals,HEALTHCARE,WIRE,APPROVED
T0001412,C0011,2024-06-05 20:38:24,75.54,USD,MetroWater,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0001413,C0161,2024-11-12 19:55:14,121.4,USD,Acme Mart,ONLINE_SHOPPING,ACH,APPROVED
T0001414,C0223,2024-10-29 05:52:44,1997.39,USD,OnlineHub,RENT,WIRE,APPROVED
T0001415,C0018,2025-12-28 16:46:30,117.42,USD,FuelGo,DINING,CARD,APPROVED
T0001416,C0067,2025-08-05 17:46:37,1174.29,USD,OnlineHub,ONLINE_SHOPPING,ACH,DECLINED
T0001417,C0011,2025-11-27 04:41:46,1289.91,USD,DineTime,HEALTHCARE,CASH,APPROVED
T0001418,C0113,2025-11-29 15:02:38,773.59,USD,MetroWater,HEALTHCARE,WIRE,APPROVED
T0001419,C0130,2024-02-28 08:54:48,319.08,USD,Acme Mart,ONLINE_SHOPPING,MOBILE_WALLET,PENDING
T0001420,C0180,2025-08-06 14:32:14,11.11,USD,SkyTravel,FUEL,WIRE,APPROVED
T0001421,C0219,2025-04-24 23:23:31,1335.32,USD,OnlineHub,RENT,CARD,APPROVED
T0001422,C0137,2025-02-10 15:46:09,135.4,USD,CityRentals,ONLINE_SHOPPING,CARD,DECLINED
T0001423,C0052,2025-05-12 07:44:30,101.97,USD,FuelGo,ENTERTAINMENT,WIRE,PENDING
T0001424,C0180,2025-04-26 05:17:52,141.62,USD,OnlineHub,ONLINE_SHOPPING,CARD,APPROVED
T0001425,C0164,2024-03-04 13:09:41,994.55,USD,Acme Mart,TRAVEL,MOBILE_WALLET,APPROVED
T0001426,C0203,2024-01-24 15:23:53,293.68,USD,HealthPlus,ENTERTAINMENT,CARD,APPROVED
T0001427,C0070,2025-02-18 02:58:29,128.96,USD,SkyTravel,DINING,ACH,APPROVED
T0001428,C0077,2024-09-22 06:42:07,1046.19,USD,PowerGrid,ONLINE_SHOPPING,ACH,APPROVED
T0001429,C0213,2024-10-31 05:59:25,27.65,USD,DineTime,GROCERY,WIRE,PENDING
T0001430,C0051,2024-06-13 15:54:10,1413.49,USD,OnlineHub,HEALTHCARE,CASH,APPROVED
T0001431,C0091,2025-09-03 07:13:45,34.19,USD,Acme Mart,SUBSCRIPTION,MOBILE_WALLET,APPROVED
T0001432,C0020,2025-04-14 05:22:11,51.24,USD,FuelGo,SUBSCRIPTION,WIRE,APPROVED
T0001433,C0128,2024-01-04 16:24:15,179.27,USD,DineTime,HEALTHCARE,WIRE,APPROVED
T0001434,C0242,2024-07-11 15:17:53,261.03,USD,MetroWater,UTILITIES,CARD,APPROVED
T0001435,C0179,2024-08-02 06:57:35,118.41,USD,MetroWater,FUEL,CASH,APPROVED
T0001436,C0249,2024-11-10 18:16:49,76.63,USD,FuelGo,SUBSCRIPTION,WIRE,APPROVED
T0001437,C0210,2024-12-26 19:45:02,2478.36,USD,OnlineHub,RENT,CASH,APPROVED
T0001438,C0110,2025-04-14 15:35:49,146.37,USD,FuelGo,FUEL,CARD,DECLINED
T0001439,C0096,2024-10-18 15:55:43,230.05,USD,CityRentals,UTILITIES,MOBILE_WALLET,APPROVED
T0001440,C0163,2024-04-16 03:15:49,141.91,USD,SkyTravel,DINING,CARD,APPROVED
T0001441,C0167,2025-09-30 19:49:59,155.98,USD,DineTime,GROCERY,CARD,APPROVED
T0001442,C0026,2024-08-04 08:06:53,606.52,USD,Acme Mart,ONLINE_SHOPPING,WIRE,APPROVED
T0001443,C0199,2024-05-07 12:45:55,664.15,USD,SkyTravel,ONLINE_SHOPPING,ACH,APPROVED
T0001444,C0248,2024-08-17 18:28:47,498.46,USD,DineTime,ONLINE_SHOPPING,CARD,DECLINED
T0001445,C0073,2025-02-28 08:47:41,176.52,USD,StreamFlix,DINING,WIRE,APPROVED
T0001446,C0002,2025-06-15 21:50:36,14.64,USD,Acme Mart,ENTERTAINMENT,ACH,APPROVED
T0001447,C0082,2025-02-04 07:00:52,263.91,USD,MetroWater,HEALTHCARE,CASH,APPROVED
T0001448,C0158,2025-10-13 14:12:52,249.42,USD,MetroWater,ENTERTAINMENT,CASH,APPROVED
T0001449,C0187,2024-08-24 03:37:31,173.19,USD,FuelGo,UTILITIES,MOBILE_WALLET,APPROVED
T0001450,C0182,2025-10-04 09:28:28,211.62,USD,MetroWater,UTILITIES,CASH,APPROVED
T0001451,C0215,2024-01-27 15:55:33,32.27,USD,FuelGo,FUEL,ACH,APPROVED
T0001452,C0003,2024-03-21 20:49:06,16.48,USD,MetroWater,SUBSCRIPTION,MOBILE_WALLET,DECLINED
T0001453,C0098,2025-01-01 06:47:32,186.87,USD,CityRentals,GROCERY,CASH,APPROVED
T0001454,C0062,2025-01-22 09:29:01,925.92,USD,PowerGrid,TRAVEL,ACH,APPROVED
